startup_name,startup_name_norm,industry_vertical,sub_vertical,city,city_norm,investor_name,investor_list,investor_count,investment_type,investment_stage_norm,amount_raw,amount_usd,amount_log1p,amount_bucket,is_undisclosed_amount,date_raw,date_parsed,year,month,year_month,remarks,founding_date,founding_date_parsed,founding_age_years,_is_probable_dup,amount_outlier_iqr,amount_outlier_logz
MadRat Games,madrat games,Educational Board Games,,Bangalore,Bangalore,Kunal Bahl; Rohit Bansal,"[""Kunal Bahl"", ""Rohit Bansal""]",2,Seed Funding,seed,"168,000",168000.0,12.031725210748633,50k-1M,False,2015-07-30,2015-07-30,2015,7,2015-07,,,,,False,False,False
Noodle Play,noodle play,Chinese food delivery,,Mumbai,Mumbai,Elliot Stechman; Gautam Sinha; Ambarish Ray,"[""Elliot Stechman"", ""Gautam Sinha"", ""Ambarish Ray""]",3,Seed Funding,seed,"168,000",168000.0,12.031725210748633,50k-1M,False,2015-07-30,2015-07-30,2015,7,2015-07,,,,,False,False,False
Wassup,wassup,On-Demand Laundry & Dry cleaning App,,Chennai,Chennai,B S Nagesh,"[""B S Nagesh""]",1,Private Equity,private equity,,,,Undisclosed,True,2015-07-30,2015-07-30,2015,7,2015-07,Pre-Series A,,,,False,False,False
Cartisan,cartisan,On-Demand Car services App,,Bangalore,Bangalore,YouWeCan Ventures; Aprameya Radhakrishna,"[""YouWeCan Ventures"", ""Aprameya Radhakrishna""]",2,Seed Funding,seed,,,,Undisclosed,True,2015-07-30,2015-07-30,2015,7,2015-07,,,,,False,False,False
LazyLad,lazylad,Hyperlocal Grocery App,,Gurgaon,Gurgaon,Jai Choi; Kiyohiro Sugashita; Hirokazu,"[""Jai Choi"", ""Kiyohiro Sugashita"", ""Hirokazu""]",3,Private Equity,private equity,"500,000",500000.0,13.122365377402328,50k-1M,False,2015-07-31,2015-07-31,2015,7,2015-07,pre-Series A,,,,False,False,False
TripFactory,tripfactory,Online Curated Holiday package bookings,,Bangalore,Bangalore,Aarin Capital Partners,"[""Aarin Capital Partners""]",1,Private Equity,private equity,,,,Undisclosed,True,2015-07-31,2015-07-31,2015,7,2015-07,Series A,,,,False,False,False
Prothom,prothom,Hasbro Toy Manufacturer,,Pune,Pune,Oliphabs Capital,"[""Oliphabs Capital""]",1,Private Equity,private equity,"2,000,000",2000000.0,14.508658238524095,1M-10M,False,2015-07-31,2015-07-31,2015,7,2015-07,Series A,,,,False,False,False
Bona Vita,bona vita,Travel Tech,,Gurgaon,Gurgaon,MakeMyTrip,"[""MakeMyTrip""]",1,Private Equity,private equity,"5,000,000",5000000.0,15.424948670398354,1M-10M,False,2015-07-31,2015-07-31,2015,7,2015-07,Strategic Investment,,,,False,False,False
,nan,,,,nan,,[],0,,undisclosed,,,,Undisclosed,True,,2015-01-01,2015,1,2015-01,,,,,False,False,False
TrulyMadly.com,trulymadly com,,,,nan,Helion Venture Partners; Kae Capital,"[""Helion Venture Partners"", ""Kae Capital""]",2,Private Equity,private equity,"5,500,000",5500000.0,15.520258832020865,1M-10M,False,2015-03-02,2015-03-02,2015,3,2015-03,Series A,,,,False,False,False
InstaLively,instalively,,,,nan,Group of Angel Investors,"[""Group of Angel Investors""]",1,Seed Funding,seed,"120,000",120000.0,11.695255355062795,50k-1M,False,2015-03-02,2015-03-02,2015,3,2015-03,,,,,False,False,False
Vserv,vserv,,,,nan,Maverick Capital; IDG Ventures India,"[""Maverick Capital"", ""IDG Ventures India""]",2,Private Equity,private equity,"15,000,000",15000000.0,16.52356082573315,10M-100M,False,2015-03-03,2015-03-03,2015,3,2015-03,,,,,False,False,False
Intruo.com,intruo com,,,,nan,Ashutosh Lawania; Alok Goel & others,"[""Ashutosh Lawania"", ""Alok Goel"", ""others""]",3,Seed Funding,seed,,,,Undisclosed,True,2015-03-03,2015-03-03,2015,3,2015-03,,,,,False,False,False
Niffler,niffler,,,,nan,SAIF Partners,"[""SAIF Partners""]",1,Seed Funding,seed,"1,000,000",1000000.0,13.815511557963774,1M-10M,False,2015-03-05,2015-03-05,2015,3,2015-03,,,,,False,False,False
CustomFurnish.com,customfurnish com,,,,nan,Madhukar Gangadi; Satish Reddy; Srini Raju; Srini Koppolu & SIDBI,"[""Madhukar Gangadi"", ""Satish Reddy"", ""Srini Raju"", ""Srini Koppolu"", ""SIDBI""]",5,Private Equity,private equity,"2,500,000",2500000.0,14.731801689838349,1M-10M,False,2015-03-05,2015-03-05,2015,3,2015-03,,,,,False,False,False
MapMyGenome,mapmygenome,,,,nan,Rajan Anandan & other angel investors,"[""Rajan Anandan"", ""other angel investors""]",2,Private Equity,private equity,"1,200,000",1200000.0,13.997832948091215,1M-10M,False,2015-03-06,2015-03-06,2015,3,2015-03,,,,,False,False,False
Crowdfire(formerly Justunfollow),crowdfire formerly justunfollow,,,,nan,Kalaari Capital,"[""Kalaari Capital""]",1,Private Equity,private equity,"2,500,000",2500000.0,14.731801689838349,1M-10M,False,2015-03-09,2015-03-09,2015,3,2015-03,,,,,False,False,False
Bite Club,bite club,,,,nan,Powai Lake Ventures; Aneesh Reddy; Ashish Kashyap; Alok Mittal,"[""Powai Lake Ventures"", ""Aneesh Reddy"", ""Ashish Kashyap"", ""Alok Mittal""]",4,Seed Funding,seed,"500,000",500000.0,13.122365377402328,50k-1M,False,2015-03-09,2015-03-09,2015,3,2015-03,,,,,False,False,False
Localbanya,localbanya,,,,nan,Shrem Strategies,"[""Shrem Strategies""]",1,Private Equity,private equity,,,,Undisclosed,True,2015-03-10,2015-03-10,2015,3,2015-03,Series B,,,,False,False,False
Appedo,appedo,,,,nan,Undisclosed Investors,"[""Undisclosed Investors""]",1,Seed Funding,seed,"1,000,000",1000000.0,13.815511557963774,1M-10M,False,2015-03-11,2015-03-11,2015,3,2015-03,,,,,False,False,False
Fitraq.com,fitraq com,,,,nan,Tarun Arora,"[""Tarun Arora""]",1,Seed Funding,seed,"150,000",150000.0,11.918397239722838,50k-1M,False,2015-03-11,2015-03-11,2015,3,2015-03,,,,,False,False,False
ChargeBee,chargebee,,,,nan,Tiger Global; Accel Partners,"[""Tiger Global"", ""Accel Partners""]",2,Private Equity,private equity,"5,000,000",5000000.0,15.424948670398354,1M-10M,False,2015-03-11,2015-03-11,2015,3,2015-03,Series B,,,,False,False,False
Groupon India,groupon india,,,,nan,Sequoia Capital,"[""Sequoia Capital""]",1,Private Equity,private equity,"20,000,000",20000000.0,16.811242881518265,10M-100M,False,2015-03-11,2015-03-11,2015,3,2015-03,,,,,False,False,False
Process 9,process 9,,,,nan,IAN Ventures; Alok Sharma; Kris Gopalakrishnan; Saurabh Srivastava; Ajai Chowdhry,"[""IAN Ventures"", ""Alok Sharma"", ""Kris Gopalakrishnan"", ""Saurabh Srivastava"", ""Ajai Chowdhry""]",5,Seed Funding,seed,,,,Undisclosed,True,2015-03-12,2015-03-12,2015,3,2015-03,,,,,False,False,False
MoonFrog Labs,moonfrog labs,,,,nan,Tiger Global; Sequoia Capital.,"[""Tiger Global"", ""Sequoia Capital.""]",2,Private Equity,private equity,"15,000,000",15000000.0,16.52356082573315,10M-100M,False,2015-03-12,2015-03-12,2015,3,2015-03,Series A,,,,False,False,False
Foodpanda,foodpanda,,,,nan,Rocket Internet AG & others,"[""Rocket Internet AG"", ""others""]",2,Private Equity,private equity,"110,000,000",110000000.0,18.5159909328476,100M+,False,2015-03-13,2015-03-13,2015,3,2015-03,Series C,,,,False,True,False
Paytm,paytm,,,,nan,Ratan Tata,"[""Ratan Tata""]",1,Private Equity,private equity,,,,Undisclosed,True,2015-03-13,2015-03-13,2015,3,2015-03,More details,,,,False,False,False
DiabetOmics,diabetomics,,,,nan,VentureEast; Varaprasad Reddy,"[""VentureEast"", ""Varaprasad Reddy""]",2,Private Equity,private equity,"5,000,000",5000000.0,15.424948670398354,1M-10M,False,2015-03-13,2015-03-13,2015,3,2015-03,Series C,,,,False,False,False
Qyk,qyk,,,,nan,Powai Lake Ventures; Zishan Hayath; Abhishek Goyal; Sahil Barua,"[""Powai Lake Ventures"", ""Zishan Hayath"", ""Abhishek Goyal"", ""Sahil Barua""]",4,Seed Funding,seed,,,,Undisclosed,True,2015-03-13,2015-03-13,2015,3,2015-03,,,,,False,False,False
Daily Rounds,daily rounds,,,,nan,Kae Capital; GSF; Teruhide Sato,"[""Kae Capital"", ""GSF"", ""Teruhide Sato""]",3,Seed Funding,seed,"500,000",500000.0,13.122365377402328,50k-1M,False,2015-03-14,2015-03-14,2015,3,2015-03,,,,,False,False,False
Orobind,orobind,,,,nan,Zishaan Hayath; Lalit Mangal; Harpreet Singh Grover,"[""Zishaan Hayath"", ""Lalit Mangal"", ""Harpreet Singh Grover""]",3,Seed Funding,seed,"200,000",200000.0,12.206077645517674,50k-1M,False,2015-03-14,2015-03-14,2015,3,2015-03,,,,,False,False,False
Routofy,routofy,,,,nan,Kunal Bahl; Rohit Bansal,"[""Kunal Bahl"", ""Rohit Bansal""]",2,Seed Funding,seed,,,,Undisclosed,True,2015-03-14,2015-03-14,2015,3,2015-03,,,,,False,False,False
Digital Gorkha,digital gorkha,,,,nan,Ramesh kavediya,"[""Ramesh kavediya""]",1,Seed Funding,seed,"166,000",166000.0,12.019749091416921,50k-1M,False,2015-03-16,2015-03-16,2015,3,2015-03,,,,,False,False,False
NestAway,nestaway,,,,nan,IDG Ventures; Naveen Tewari,"[""IDG Ventures"", ""Naveen Tewari""]",2,Seed Funding,seed,"1,300,000",1300000.0,14.077875591662238,1M-10M,False,2015-03-16,2015-03-16,2015,3,2015-03,,,,,False,False,False
The Better India,the better india,,,,nan,I-cube-N,"[""I-cube-N""]",1,Seed Funding,seed,"166,000",166000.0,12.019749091416921,50k-1M,False,2015-03-16,2015-03-16,2015,3,2015-03,,,,,False,False,False
Meru Cabs,meru cabs,,,,nan,Value Fund Advisors,"[""Value Fund Advisors""]",1,Private Equity,private equity,"50,000,000",50000000.0,17.72753358339242,10M-100M,False,2015-03-16,2015-03-16,2015,3,2015-03,,,,,False,True,False
GolfLAN,golflan,,,,nan,YourNest Angel Fund,"[""YourNest Angel Fund""]",1,Seed Funding,seed,,,,Undisclosed,True,2015-03-17,2015-03-17,2015,3,2015-03,,,,,False,False,False
Drivestream,drivestream,,,,nan,Wipro,"[""Wipro""]",1,Private Equity,private equity,"5,000,000",5000000.0,15.424948670398354,1M-10M,False,2015-03-18,2015-03-18,2015,3,2015-03,,,,,False,False,False
wWhere,wwhere,,,,nan,Group of Angel Investors,"[""Group of Angel Investors""]",1,Seed Funding,seed,"200,000",200000.0,12.206077645517674,50k-1M,False,2015-03-18,2015-03-18,2015,3,2015-03,,,,,False,False,False
GoJavas,gojavas,,,,nan,Snapdeal,"[""Snapdeal""]",1,Private Equity,private equity,,,,Undisclosed,True,2015-03-18,2015-03-18,2015,3,2015-03,"Minority stake, Strategic",,,,False,False,False
Tripoto,tripoto,,,,nan,IDG Ventures; Outbox Ventures,"[""IDG Ventures"", ""Outbox Ventures""]",2,Private Equity,private equity,"2,000,000",2000000.0,14.508658238524095,1M-10M,False,2015-03-19,2015-03-19,2015,3,2015-03,Pre-Series A,,,,False,False,False
Graphic India,graphic india,,,,nan,CA Media LP; Start Media.,"[""CA Media LP"", ""Start Media.""]",2,Seed Funding,seed,"2,800,000",2800000.0,14.845130332288226,1M-10M,False,2015-03-19,2015-03-19,2015,3,2015-03,,,,,False,False,False
Harness Handitouch,harness handitouch,,,,nan,Armat Group,"[""Armat Group""]",1,Private Equity,private equity,,,,Undisclosed,True,2015-03-20,2015-03-20,2015,3,2015-03,Series A,,,,False,False,False
Lets Corp,lets corp,,,,nan,Wu Chay Chin,"[""Wu Chay Chin""]",1,Seed Funding,seed,"3,000,000",3000000.0,14.914123179965662,1M-10M,False,2015-03-20,2015-03-20,2015,3,2015-03,,,,,False,False,False
CollateBox,collatebox,,,,nan,LetsVenture,"[""LetsVenture""]",1,Seed Funding,seed,"180,000",180000.0,12.100717685412471,50k-1M,False,2015-03-20,2015-03-20,2015,3,2015-03,,,,,False,False,False
Mahindra First Choice,mahindra first choice,,,,nan,Valiant Capital,"[""Valiant Capital""]",1,Private Equity,private equity,"15,000,000",15000000.0,16.52356082573315,10M-100M,False,2015-03-20,2015-03-20,2015,3,2015-03,Series B,,,,False,False,False
Round One,round one,,,,nan,HT Media; Arun Duggal,"[""HT Media"", ""Arun Duggal""]",2,Seed Funding,seed,,,,Undisclosed,True,2015-03-21,2015-03-21,2015,3,2015-03,,,,,False,False,False
RazorPay,razorpay,,,,nan,Y Combinator,"[""Y Combinator""]",1,Seed Funding,seed,"120,000",120000.0,11.695255355062795,50k-1M,False,2015-03-23,2015-03-23,2015,3,2015-03,,,,,False,False,False
Mosambee,mosambee,,,,nan,RVCF; SIDBI,"[""RVCF"", ""SIDBI""]",2,Private Equity,private equity,,,,Undisclosed,True,2015-03-23,2015-03-23,2015,3,2015-03,Series B,,,,False,False,False
Furlenco,furlenco,,,,nan,LightBox Ventures,"[""LightBox Ventures""]",1,Private Equity,private equity,"6,000,000",6000000.0,15.607270193858982,1M-10M,False,2015-03-24,2015-03-24,2015,3,2015-03,Series A,,,,False,False,False
Cubito,cubito,,,,nan,Sol Primero,"[""Sol Primero""]",1,Seed Funding,seed,"160,000",160000.0,11.982935344196433,50k-1M,False,2015-03-24,2015-03-24,2015,3,2015-03,,,,,False,False,False
Teabox,teabox,,,,nan,JAFCO Asia; Keystone Group; Dragoneer Investment; Accel Partners,"[""JAFCO Asia"", ""Keystone Group"", ""Dragoneer Investment"", ""Accel Partners""]",4,Private Equity,private equity,"6,000,000",6000000.0,15.607270193858982,1M-10M,False,2015-03-25,2015-03-25,2015,3,2015-03,Series A,,,,False,False,False
Artoo,artoo,,,,nan,Accion Venture Labs; Rianta Capital,"[""Accion Venture Labs"", ""Rianta Capital""]",2,Private Equity,private equity,"500,000",500000.0,13.122365377402328,50k-1M,False,2015-03-25,2015-03-25,2015,3,2015-03,Series A,,,,False,False,False
Fxkart.com,fxkart com,,,,nan,Dr Mushtaq Shah; Dr Faraz Naqvi,"[""Dr Mushtaq Shah"", ""Dr Faraz Naqvi""]",2,Seed Funding,seed,"2,000,000",2000000.0,14.508658238524095,1M-10M,False,2015-03-25,2015-03-25,2015,3,2015-03,,,,,False,False,False
Rozgar Mela,rozgar mela,,,,nan,Impact Investment Holding; Upaya Social Ventures,"[""Impact Investment Holding"", ""Upaya Social Ventures""]",2,Seed Funding,seed,,,,Undisclosed,True,2015-03-25,2015-03-25,2015,3,2015-03,,,,,False,False,False
OYO Rooms,oyo rooms,,,,nan,Greenoaks capital; Sequoia Capital; LightSpeed Ventures,"[""Greenoaks capital"", ""Sequoia Capital"", ""LightSpeed Ventures""]",3,Private Equity,private equity,"25,000,000",25000000.0,17.034386422832473,10M-100M,False,2015-03-25,2015-03-25,2015,3,2015-03,Series A,,,,False,True,False
Roposo.com,roposo com,,,,nan,Tiger Global Management; Indian Quotient; Binny Bansal,"[""Tiger Global Management"", ""Indian Quotient"", ""Binny Bansal""]",3,Private Equity,private equity,"5,000,000",5000000.0,15.424948670398354,1M-10M,False,2015-03-26,2015-03-26,2015,3,2015-03,Series A,,,,False,False,False
Teewe,teewe,,,,nan,Sequoia Capital; India Quotient,"[""Sequoia Capital"", ""India Quotient""]",2,Seed Funding,seed,"1,750,000",1750000.0,14.375126917328105,1M-10M,False,2015-03-26,2015-03-26,2015,3,2015-03,,,,,False,False,False
ePoise,epoise,,,,nan,,[],0,Seed Funding,seed,,,,Undisclosed,True,2015-03-26,2015-03-26,2015,3,2015-03,,,,,False,False,False
Urjas,urjas,,,,nan,Solidarity Venture Capital & others,"[""Solidarity Venture Capital"", ""others""]",2,Seed Funding,seed,"100,000",100000.0,11.51293546492023,50k-1M,False,2015-03-27,2015-03-27,2015,3,2015-03,,,,,False,False,False
Chargein,chargein,,,,nan,Pittie Group,"[""Pittie Group""]",1,Seed Funding,seed,"100,000",100000.0,11.51293546492023,50k-1M,False,2015-03-27,2015-03-27,2015,3,2015-03,,,,,False,False,False
Yogurt Labs,yogurt labs,,,,nan,Nick Adams; Kiran Bhat; Family Pot Investments LLP,"[""Nick Adams"", ""Kiran Bhat"", ""Family Pot Investments LLP""]",3,Seed Funding,seed,"115,000",115000.0,11.652696102959753,50k-1M,False,2015-03-28,2015-03-28,2015,3,2015-03,,,,,False,False,False
LimeRoad.com,limeroad com,,,,nan,Tiger Global; Matrix Partners; Lightspeed Venture Partners,"[""Tiger Global"", ""Matrix Partners"", ""Lightspeed Venture Partners""]",3,Private Equity,private equity,"30,000,000",30000000.0,17.216707972959764,10M-100M,False,2015-03-28,2015-03-28,2015,3,2015-03,,,,,False,True,False
Team Indus,team indus,,,,nan,Nandan Nilekani; Rajiv Mody; Ajai Chowdhary,"[""Nandan Nilekani"", ""Rajiv Mody"", ""Ajai Chowdhary""]",3,Private Equity,private equity,"1,500,000",1500000.0,14.220976332738882,1M-10M,False,2015-03-28,2015-03-28,2015,3,2015-03,Pre-Series A,,,,False,False,False
Arohan Financial Services,arohan financial services,,,,nan,Tano Capital,"[""Tano Capital""]",1,Private Equity,private equity,"10,000,000",10000000.0,16.118095750958314,10M-100M,False,2015-03-30,2015-03-30,2015,3,2015-03,,,,,False,False,False
BillDesk,billdesk,,,,nan,TA Associates,"[""TA Associates""]",1,Private Equity,private equity,"75,000,000",75000000.0,18.132998684833918,10M-100M,False,2015-03-30,2015-03-30,2015,3,2015-03,Incremental Capital,,,,False,True,False
Triphobo,triphobo,,,,nan,Mayfield Ventures; Kalaari Capital,"[""Mayfield Ventures"", ""Kalaari Capital""]",2,Private Equity,private equity,"3,000,000",3000000.0,14.914123179965662,1M-10M,False,2015-03-31,2015-03-31,2015,3,2015-03,Series B (More Here),,,,False,False,False
Aryaka,aryaka,,,,nan,Trinity Ventures; InterWest Partners; Mohr Davidow Ventures; Presidio Ventures,"[""Trinity Ventures"", ""InterWest Partners"", ""Mohr Davidow Ventures"", ""Presidio Ventures""]",4,Private Equity,private equity,"16,000,000",16000000.0,16.588099342704055,10M-100M,False,2015-03-31,2015-03-31,2015,3,2015-03,Series D,,,,False,False,False
Appsdaily,appsdaily,,,,nan,Zodius Capital; Ru-Net; Kalaari Capital; Qualcomm Ventures,"[""Zodius Capital"", ""Ru-Net"", ""Kalaari Capital"", ""Qualcomm Ventures""]",4,Private Equity,private equity,"16,000,000",16000000.0,16.588099342704055,10M-100M,False,2015-03-31,2015-03-31,2015,3,2015-03,Series C,,,,False,False,False
,nan,,,,nan,,[],0,,undisclosed,,,,Undisclosed,True,,2015-01-01,2015,1,2015-01,,,,,False,False,False
Swiggy,swiggy,Online Food Delivery,,Bangalore,Bangalore,Accel Partners; SAIF Partners,"[""Accel Partners"", ""SAIF Partners""]",2,Private Equity,private equity,"2,000,000",2000000.0,14.508658238524095,1M-10M,False,2015-04-03,2015-04-03,2015,4,2015-04,Series A,,,,False,False,False
Bluegape,bluegape,Web Content Publishing,,Gurgaon,Gurgaon,Rudy Gopalakrishnan; ah! Ventures,"[""Rudy Gopalakrishnan"", ""ah! Ventures""]",2,Seed Funding,seed,"200,000",200000.0,12.206077645517674,50k-1M,False,2015-04-04,2015-04-04,2015,4,2015-04,,,,,False,False,False
KeepTrax,keeptrax,Location Based App,,Dallas / Hyderabad,Dallas / Hyderabad,,[],0,Seed Funding,seed,"1,000,000",1000000.0,13.815511557963774,1M-10M,False,2015-04-04,2015-04-04,2015,4,2015-04,,,,,False,False,False
InstaLively,instalively,Video Streaming,,New Delhi,New Delhi,Rajesh Sawheny; Rajan Anandan; Amit Ranjan; Niraj Singh; AECAL; MeraEvents.,"[""Rajesh Sawheny"", ""Rajan Anandan"", ""Amit Ranjan"", ""Niraj Singh"", ""AECAL"", ""MeraEvents.""]",6,Seed Funding,seed,"120,000",120000.0,11.695255355062795,50k-1M,False,2015-04-06,2015-04-06,2015,4,2015-04,,,,,False,False,False
Pricejugaad,pricejugaad,Price Comparison,,Hyderabad,Hyderabad,Amit Tyagi; Sandeep Acharya & others,"[""Amit Tyagi"", ""Sandeep Acharya"", ""others""]",3,Seed Funding,seed,"165,000",165000.0,12.013706813470414,50k-1M,False,2015-04-07,2015-04-07,2015,4,2015-04,,,,,False,False,False
Quikr,quikr,Online Classifieds,,Mumbai,Mumbai,Tiger Global; Investment AB Kinnevik; Steadview Capital,"[""Tiger Global"", ""Investment AB Kinnevik"", ""Steadview Capital""]",3,Private Equity,private equity,"150,000,000",150000000.0,18.826145858727198,100M+,False,2015-04-07,2015-04-07,2015,4,2015-04,Series G (Checkprev funding details here),,,,False,True,False
PressPlay,pressplay,Travel Entertainment,,New Delhi,New Delhi,Sequoia Capital; Jason Hirschhorn; Jarett Posner; Amit Bhatiani,"[""Sequoia Capital"", ""Jason Hirschhorn"", ""Jarett Posner"", ""Amit Bhatiani""]",4,Seed Funding,seed,"2,200,000",2200000.0,14.603968372873895,1M-10M,False,2015-04-07,2015-04-07,2015,4,2015-04,,,,,False,False,False
LogiNext,loginext,Logistics Tech,,Mumbai,Mumbai,Ajit Surana; Sanjay Mehta,"[""Ajit Surana"", ""Sanjay Mehta""]",2,Seed Funding,seed,,,,Undisclosed,True,2015-04-07,2015-04-07,2015,4,2015-04,,,,,False,False,False
FirstCry.com,firstcry com,eCommerce,,Pune,Pune,Silicon Valley Ventures; NEA Ventures; Valiant Capital; IDG Ventures India; SAIF Partners; Vertex Ventures,"[""Silicon Valley Ventures"", ""NEA Ventures"", ""Valiant Capital"", ""IDG Ventures India"", ""SAIF Partners"", ""Vertex Ventures""]",6,Private Equity,private equity,"10,000,000",10000000.0,16.118095750958314,10M-100M,False,2015-04-08,2015-04-08,2015,4,2015-04,"Series D( In Feb it was announced they raised 26M, but it is 36M, so added here)",,,,False,False,False
